52,Nemanja Bjelica,PF,30.0,SAC,77.0,1788.0,15.4,0.585,0.433,0.155,7.0,18.8,12.8,11.1,1.4,2.7,11.5,16.5,0.0,2.7,1.9,4.5,0.122,0.0,0.4,0.5,0.9,1.3,bjeline01
53,Antonio Blakeney,SG,22.0,CHI,57.0,829.0,10.6,0.487,0.23,0.192,0.9,13.1,6.9,8.2,0.7,0.9,7.5,24.5,0.0,-0.8,0.3,-0.5,-0.03,0.0,-2.4,-2.7,-5.2,-0.7,blakean01
54,Eric Bledsoe,PG,29.0,MIL,78.0,2272.0,19.3,0.577,0.388,0.243,3.9,11.8,8.1,27.4,2.4,1.1,13.3,22.9,0.0,4.4,3.7,8.2,0.173,0.0,1.9,1.2,3.1,2.9,bledser01
55,Jaron Blossomgame,SF,25.0,CLE,27.0,439.0,10.2,0.51,0.368,0.123,6.3,19.1,12.4,4.2,0.8,1.6,9.0,12.2,0.0,0.2,0.1,0.3,0.03,0.0,-1.9,-1.8,-3.8,-0.2,blossja01
56,Bogdan Bogdanović,SG,26.0,SAC,70.0,1947.0,14.1,0.53,0.431,0.188,2.1,11.0,6.4,19.3,1.7,0.7,11.1,22.3,0.0,1.3,1.4,2.7,0.067,0.0,-0.1,-0.6,-0.6,0.7,bogdabo01
57,Bojan Bogdanović,SF,29.0,IND,81.0,2573.0,16.1,0.613,0.367,0.29,1.5,12.7,7.2,9.5,1.3,0.0,10.2,22.4,0.0,3.9,2.8,6.8,0.126,0.0,1.3,-0.6,0.7,1.7,bogdabo02
58,Andrew Bogut,C,34.0,GSW,11.0,134.0,13.4,0.523,0.0,0.083,10.0,32.8,21.9,10.6,1.1,5.0,17.7,14.5,0.0,0.1,0.2,0.3,0.111,0.0,-3.7,0.8,-2.9,0.0,bogutan01
59,Jonah Bolden,PF,23.0,PHI,44.0,639.0,12.7,0.595,0.593,0.167,8.0,19.0,13.7,8.5,1.3,4.8,17.2,13.8,0.0,0.5,0.9,1.4,0.106,0.0,-1.8,1.1,-0.7,0.2,boldejo01
60,Isaac Bonga,PG,19.0,LAL,22.0,120.0,6.0,0.24,0.242,0.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,0.0,-0.3,0.2,-0.1,-0.059,0.0,-7.0,2.2,-4.8,-0.1,bongais01
61,Devin Booker,SG,22.0,PHO,64.0,2242.0,20.2,0.584,0.33,0.362,1.9,11.3,6.5,34.1,1.2,0.5,15.4,32.9,0.0,3.3,0.3,3.5,0.076,0.0,3.3,-2.3,1.0,1.7,bookede01
